Directory,Filename,BarcodeLocation,BarcodeCity,BarcodeState,ProcessRekognition,Colour,Rating,Orientation,Tags
\HJMIRAQY3i,HJMIRAQY3i 198.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 199.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 200.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 201.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 202.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 203.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 204.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 205.JPG,196,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 206.JPG,196,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 207.JPG,196,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 208.JPG,196,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 209.JPG,196,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 210.JPG,196,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 211.JPG,196,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 212.JPG,196,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 213.JPG,196,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 214.JPG,196,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 215.JPG,207,,,FALSE,Green,5,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 216.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 217.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 218.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 219.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 220.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 221.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 222.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 223.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 224.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 225.JPG,207,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 226.JPG,207,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 227.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 228.JPG,207,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 229.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 230.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 231.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 232.JPG,207,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 233.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 234.JPG,207,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 235.JPG,187,,,TRUE,Green,5,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 236.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 237.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 238.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 239.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 240.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 241.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 242.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 243.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 244.JPG,187,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 245.JPG,187,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 246.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 247.JPG,187,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 248.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 249.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 250.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 251.JPG,187,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 252.JPG,187,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 253.JPG,181,,,FALSE,Green,5,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 254.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 255.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 256.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 257.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 258.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 259.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 260.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 261.JPG,181,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 262.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 263.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 264.JPG,181,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 265.JPG,181,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 266.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 267.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 268.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 269.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 270.JPG,181,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 271.JPG,181,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 272.JPG,181,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 273.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 274.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 275.JPG,181,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 276.JPG,186,,,FALSE,Green,5,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 277.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 278.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 279.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 280.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 281.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 282.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 283.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 284.JPG,186,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 285.JPG,186,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 286.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 287.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 288.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 289.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 290.JPG,186,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 291.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 292.JPG,186,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 293.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 294.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 295.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 296.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 297.JPG,186,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 298.JPG,186,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 299.JPG,178,,,FALSE,Green,5,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 300.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 301.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 302.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 303.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 304.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 305.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 306.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 307.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 308.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 309.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 310.JPG,178,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 311.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 312.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 313.JPG,178,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 314.JPG,178,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 315.JPG,178,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 316.JPG,178,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 317.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 318.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 319.JPG,178,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 320.JPG,182,,,FALSE,Green,5,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 321.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 322.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 323.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 324.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 325.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 326.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 327.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 328.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 329.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 330.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 331.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 332.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 333.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 334.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 335.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 336.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 337.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 338.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 339.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 340.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 341.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 342.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 343.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 344.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 345.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 346.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 347.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 348.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 349.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 350.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 351.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 352.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 353.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 354.JPG,182,,,TRUE,Blue,,Portrait,
\HJMIRAQY3i,HJMIRAQY3i 355.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 356.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 357.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 358.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 359.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 360.JPG,182,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY3i,HJMIRAQY3i 361.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 362.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 363.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY3i,HJMIRAQY3i 364.JPG,182,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 001.JPG,268,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 002.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 003.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 004.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 005.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 006.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 007.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 008.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 009.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 010.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 011.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 012.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 013.JPG,268,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 014.JPG,268,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 015.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 016.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 017.JPG,268,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 018.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 019.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 020.JPG,268,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 021.JPG,268,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 022.JPG,271,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 023.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 024.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 025.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 026.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 027.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 028.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 029.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 030.JPG,271,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 031.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 032.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 033.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 034.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 035.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 036.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 037.JPG,271,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 038.JPG,271,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 039.JPG,271,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 040.JPG,271,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 041.JPG,271,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 042.JPG,271,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 043.JPG,276,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 044.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 045.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 046.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 047.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 048.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 049.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 050.JPG,276,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 051.JPG,276,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 052.JPG,276,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 053.JPG,276,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 054.JPG,276,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 055.JPG,276,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 056.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 057.JPG,276,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 058.JPG,276,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 059.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 060.JPG,276,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 061.JPG,276,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 062.JPG,276,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 063.JPG,279,,,TRUE,Green,5,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 064.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 065.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 066.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 067.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 068.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 069.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 070.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 071.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 072.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 073.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 074.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 075.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 076.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 077.JPG,279,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 078.JPG,279,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 079.JPG,279,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 080.JPG,279,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 081.JPG,279,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 082.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 083.JPG,279,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 084.JPG,283,,,FALSE,Green,5,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 085.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 086.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 087.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 088.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 089.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 090.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 091.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 092.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 093.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 094.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 095.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 096.JPG,283,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 097.JPG,283,,,TRUE,Blue,,Portrait,
\HJMIRAQY4i,HJMIRAQY4i 098.JPG,283,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 099.JPG,283,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 100.JPG,283,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 101.JPG,283,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQY4i,HJMIRAQY4i 102.JPG,283,,,FALSE,,,Landscape,
\HJMIRAQY4i,HJMIRAQY4i 103.JPG,283,,,FALSE,,,Landscape,
